Month,data_source,Country,Tx_Type,CC VS APM,First Payment Method,Fail Reason,Order Count,Success Order Count,Recovery Order Count,Fail Order Count
2026-01,Foodpanda,Singapore,MIT,Credit Card,credit_card,Insufficient Funds,1860,0,0,1860
2026-01,Foodpanda,Singapore,MIT,Credit Card,credit_card,NOT MAPPED,46226,43631,2519,76
2026-01,Foodpanda,Singapore,MIT,Credit Card,credit_card,Payment Instrument Issues,1169,0,0,1169
2026-01,Foodpanda,Singapore,MIT,Credit Card,credit_card,Payment Instrument Issues ,132,0,0,132
2026-01,Foodpanda,Singapore,MIT,Credit Card,credit_card,Third Party System Error,140,0,0,140
2026-01,Foodpanda,Singapore,MIT,Credit Card,credit_card,unknown,90,17,0,73
2026-01,Foodpanda,Taiwan,CIT,Alternative Payment Method,invoice,NOT MAPPED,1840,1840,0,0
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,Drops,43,0,0,43
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,Generic Rejection,6,0,0,6
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,Insufficient Funds,18,0,0,18
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,NOT MAPPED,2722,2722,0,0
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,Payment Instrument Issues,6,0,0,6
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,Risk / Fraud Blocks,47,2,0,45
2026-01,Foodpanda,Taiwan,CIT,Credit Card,cart,Third Party System Error,3,0,0,3
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Drops,9548,0,0,9316
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Fraud Risk,60,0,0,60
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Generic Rejection,174,0,0,174
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Generic Rejection ,20,0,0,20
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Insufficient Funds,1208,0,0,1208
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,NOT MAPPED,63125,61333,1619,173
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Payment Instrument Issues,1387,0,0,1387
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,Third Party System Error,518,7,0,511
2026-01,Foodpanda,Taiwan,CIT,Credit Card,credit_card,unknown,178,3,0,174
2026-01,Foodpanda,Taiwan,MIT,Alternative Payment Method,invoice,NOT MAPPED,6969,6969,0,0
2026-01,Foodpanda,Taiwan,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,5,5,0,0
2026-01,Foodpanda,Taiwan,MIT,Alternative Payment Method,no_payment_method,Technical Issues,760,0,0,760
2026-01,Foodpanda,Taiwan,MIT,Alternative Payment Method,no_payment_method,unknown,1,0,0,1
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Drops,1293,0,0,771
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Fraud Risk,135,0,0,135
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Generic Rejection,479,0,0,479
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Generic Rejection ,1,0,0,1
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Insufficient Funds,9592,0,0,9592
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,NOT MAPPED,221075,216839,4232,4
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Payment Instrument Issues,3921,0,0,3921
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,Third Party System Error,3427,0,0,3427
2026-01,Foodpanda,Taiwan,MIT,Credit Card,credit_card,unknown,110,45,1,64
2026-01,HungerStation,Saudi Arabia,CIT,Alternative Payment Method,mada_card,NOT MAPPED,43355,33999,0,9356
2026-01,HungerStation,Saudi Arabia,CIT,Alternative Payment Method,unknown,NOT MAPPED,6,4,0,2
2026-01,HungerStation,Saudi Arabia,CIT,Credit Card,applepay,NOT MAPPED,280866,227372,0,53494
2026-01,HungerStation,Saudi Arabia,CIT,Credit Card,card,NOT MAPPED,17555,15891,0,1664
2026-01,HungerStation,Saudi Arabia,MIT,Alternative Payment Method,mada_card,NOT MAPPED,12778,9099,0,3679
2026-01,HungerStation,Saudi Arabia,MIT,Credit Card,applepay,NOT MAPPED,107898,76094,0,31804
2026-01,HungerStation,Saudi Arabia,MIT,Credit Card,card,NOT MAPPED,9322,6649,0,2673
2026-01,Yemeksepeti,Turkey,CIT,Alternative Payment Method,no_payment_method,NOT MAPPED,1,1,0,0
2026-01,Yemeksepeti,Turkey,CIT,Credit Card,yemekpay_creditcard,Insufficient Funds,1,0,0,1
2026-01,Yemeksepeti,Turkey,CIT,Credit Card,yemekpay_creditcard,NOT MAPPED,82,82,0,0
2026-01,Yemeksepeti,Turkey,CIT,Credit Card,yemekpay_creditcard,unknown,7,0,0,7
2026-01,Yemeksepeti,Turkey,MIT,Alternative Payment Method,no_payment_method,Fraud Risk,2,0,0,2
2026-01,Yemeksepeti,Turkey,MIT,Alternative Payment Method,no_payment_method,Insufficient Funds,16,0,0,16
2026-01,Yemeksepeti,Turkey,MIT,Alternative Payment Method,no_payment_method,Technical Issues,2,0,0,2
2026-01,Yemeksepeti,Turkey,MIT,Alternative Payment Method,no_payment_method,Third Party System Error,3,0,0,3
2026-01,Yemeksepeti,Turkey,MIT,Alternative Payment Method,no_payment_method,unknown,18,0,0,18
2026-01,Yemeksepeti,Turkey,MIT,Credit Card,yemekpay_creditcard,NOT MAPPED,133,133,0,0
2026-02,Foodora,Austria,CIT,Alternative Payment Method,invoice,NOT MAPPED,1,1,0,0
2026-02,Foodora,Austria,CIT,Alternative Payment Method,klarna,Drops,435,0,0,435
2026-02,Foodora,Austria,CIT,Alternative Payment Method,klarna,NOT MAPPED,1045,1033,11,1
2026-02,Foodora,Austria,CIT,Alternative Payment Method,klarna,Payment Instrument Issues,47,0,0,47
2026-02,Foodora,Austria,CIT,Alternative Payment Method,klarna,unknown,3,1,0,1
2026-02,Foodora,Austria,CIT,Alternative Payment Method,no_payment,unknown,2,0,0,0
2026-02,Foodora,Austria,CIT,Alternative Payment Method,require_payment,NOT MAPPED,5,0,0,0
2026-02,Foodora,Austria,CIT,Credit Card,applepay,Insufficient Funds,25,0,0,25
2026-02,Foodora,Austria,CIT,Credit Card,applepay,NOT MAPPED,4585,4518,67,0
2026-02,Foodora,Austria,CIT,Credit Card,applepay,Payment Instrument Issues,10,0,0,10
2026-02,Foodora,Austria,CIT,Credit Card,applepay,Technical Issues,1,0,0,1
2026-02,Foodora,Austria,CIT,Credit Card,applepay,Third Party System Error,3,0,0,3
2026-02,Foodora,Austria,CIT,Credit Card,applepay,unknown,3,1,0,2
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,Drops,1880,0,0,1880
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,Fraud Risk,2,0,0,2
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,Insufficient Funds,12,0,0,12
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,NOT MAPPED,4481,4408,70,3
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,Payment Instrument Issues,421,0,0,421
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,Technical Issues,1,0,0,1
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,Third Party System Error,5,0,0,5
2026-02,Foodora,Austria,CIT,Credit Card,credit_card,unknown,8,0,0,8
2026-02,Foodora,Austria,MIT,Alternative Payment Method,invoice,NOT MAPPED,57,57,0,0
2026-02,Foodora,Austria,MIT,Alternative Payment Method,klarna,Drops,11,0,0,11
2026-02,Foodora,Austria,MIT,Alternative Payment Method,klarna,NOT MAPPED,1854,1816,38,0
2026-02,Foodora,Austria,MIT,Alternative Payment Method,klarna,Payment Instrument Issues,155,0,0,155
2026-02,Foodora,Austria,MIT,Alternative Payment Method,klarna,unknown,2,2,0,0
2026-02,Foodora,Austria,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,2,2,0,0
2026-02,Foodora,Austria,MIT,Alternative Payment Method,no_payment_method,Technical Issues,37,0,0,37
2026-02,Foodora,Austria,MIT,Alternative Payment Method,no_payment_method,unknown,13,0,0,13
2026-02,Foodora,Austria,MIT,Credit Card,applepay,Fraud Risk,3,0,0,3
2026-02,Foodora,Austria,MIT,Credit Card,applepay,Generic Rejection,38,0,0,38
2026-02,Foodora,Austria,MIT,Credit Card,applepay,Insufficient Funds,692,0,0,692
2026-02,Foodora,Austria,MIT,Credit Card,applepay,NOT MAPPED,7012,6710,301,1
2026-02,Foodora,Austria,MIT,Credit Card,applepay,Payment Instrument Issues,338,0,0,338
2026-02,Foodora,Austria,MIT,Credit Card,applepay,Third Party System Error,16,0,0,16
2026-02,Foodora,Austria,MIT,Credit Card,applepay,unknown,27,20,0,7
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Drops,145,0,0,144
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Fraud Risk,14,0,0,14
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Generic Rejection,2,0,0,2
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Generic Rejection ,3,0,0,3
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Insufficient Funds,701,0,0,701
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,NOT MAPPED,11065,10715,347,3
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Payment Instrument Issues,604,0,0,604
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,Third Party System Error,35,0,0,35
2026-02,Foodora,Austria,MIT,Credit Card,credit_card,unknown,50,44,0,6
2026-02,Foodora,Czech Republic,CIT,Alternative Payment Method,invoice,NOT MAPPED,277,277,0,0
2026-02,Foodora,Czech Republic,CIT,Alternative Payment Method,no_payment,unknown,2,0,0,0
2026-02,Foodora,Czech Republic,CIT,Alternative Payment Method,require_payment,NOT MAPPED,5,0,0,0
2026-02,Foodora,Czech Republic,CIT,Credit Card,applepay,Insufficient Funds,66,0,0,66
2026-02,Foodora,Czech Republic,CIT,Credit Card,applepay,NOT MAPPED,6058,5921,137,0
2026-02,Foodora,Czech Republic,CIT,Credit Card,applepay,Payment Instrument Issues,17,0,0,17
2026-02,Foodora,Czech Republic,CIT,Credit Card,applepay,Technical Issues,1,0,0,1
2026-02,Foodora,Czech Republic,CIT,Credit Card,applepay,Third Party System Error,2,0,0,2
2026-02,Foodora,Czech Republic,CIT,Credit Card,applepay,unknown,11,3,0,3
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Drops,2349,0,0,2349
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Fraud Risk,3,0,0,3
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Generic Rejection,2,0,0,2
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Insufficient Funds,35,0,0,35
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,NOT MAPPED,5826,5714,111,1
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Payment Instrument Issues,150,0,0,150
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Technical Issues,2,0,0,2
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,Third Party System Error,10,0,0,10
2026-02,Foodora,Czech Republic,CIT,Credit Card,credit_card,unknown,17,1,0,11
2026-02,Foodora,Czech Republic,MIT,Alternative Payment Method,invoice,NOT MAPPED,11743,11743,0,0
2026-02,Foodora,Czech Republic,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,3,3,0,0
2026-02,Foodora,Czech Republic,MIT,Alternative Payment Method,no_payment_method,Technical Issues,29,0,0,29
2026-02,Foodora,Czech Republic,MIT,Alternative Payment Method,no_payment_method,unknown,12,0,0,12
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Drops,2,0,0,2
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Fraud Risk,6,0,0,6
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Generic Rejection,351,0,0,351
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Generic Rejection ,1,0,0,1
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Insufficient Funds,1843,0,0,1843
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,NOT MAPPED,14563,13837,725,1
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Payment Instrument Issues,513,0,0,513
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,Third Party System Error,49,0,0,49
2026-02,Foodora,Czech Republic,MIT,Credit Card,applepay,unknown,105,96,7,2
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Drops,124,0,0,124
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Fraud Risk,19,0,0,19
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Generic Rejection,7,0,0,7
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Generic Rejection ,3,0,0,3
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Insufficient Funds,1798,0,0,1798
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,NOT MAPPED,22900,21911,986,2
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Payment Instrument Issues,716,0,0,716
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Technical Issues,4,0,0,4
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,Third Party System Error,84,0,0,84
2026-02,Foodora,Czech Republic,MIT,Credit Card,credit_card,unknown,181,155,8,18
2026-02,Foodora,Finland,CIT,Alternative Payment Method,klarna,Drops,79,0,0,79
2026-02,Foodora,Finland,CIT,Alternative Payment Method,klarna,NOT MAPPED,214,214,0,0
2026-02,Foodora,Finland,CIT,Alternative Payment Method,klarna,Payment Instrument Issues,24,0,0,24
2026-02,Foodora,Finland,CIT,Alternative Payment Method,klarna,unknown,1,0,0,0
2026-02,Foodora,Finland,CIT,Alternative Payment Method,require_payment,NOT MAPPED,1,0,0,0
2026-02,Foodora,Finland,CIT,Credit Card,applepay,Generic Rejection,1,0,0,1
2026-02,Foodora,Finland,CIT,Credit Card,applepay,Insufficient Funds,6,0,0,6
2026-02,Foodora,Finland,CIT,Credit Card,applepay,NOT MAPPED,682,682,0,0
2026-02,Foodora,Finland,CIT,Credit Card,credit_card,Drops,345,0,0,345
2026-02,Foodora,Finland,CIT,Credit Card,credit_card,Generic Rejection,14,0,0,14
2026-02,Foodora,Finland,CIT,Credit Card,credit_card,Insufficient Funds,11,0,0,11
2026-02,Foodora,Finland,CIT,Credit Card,credit_card,NOT MAPPED,937,930,7,0
2026-02,Foodora,Finland,CIT,Credit Card,credit_card,Payment Instrument Issues,45,0,0,45
2026-02,Foodora,Finland,CIT,Credit Card,credit_card,unknown,2,0,0,2
2026-02,Foodora,Finland,MIT,Alternative Payment Method,klarna,Drops,1,0,0,1
2026-02,Foodora,Finland,MIT,Alternative Payment Method,klarna,NOT MAPPED,333,321,12,0
2026-02,Foodora,Finland,MIT,Alternative Payment Method,klarna,Payment Instrument Issues,28,0,0,28
2026-02,Foodora,Finland,MIT,Alternative Payment Method,klarna,unknown,1,1,0,0
2026-02,Foodora,Finland,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,1,1,0,0
2026-02,Foodora,Finland,MIT,Alternative Payment Method,no_payment_method,Technical Issues,4,0,0,4
2026-02,Foodora,Finland,MIT,Alternative Payment Method,no_payment_method,unknown,3,0,0,3
2026-02,Foodora,Finland,MIT,Credit Card,applepay,Fraud Risk,1,0,0,1
2026-02,Foodora,Finland,MIT,Credit Card,applepay,Generic Rejection,28,0,0,28
2026-02,Foodora,Finland,MIT,Credit Card,applepay,Insufficient Funds,136,0,0,136
2026-02,Foodora,Finland,MIT,Credit Card,applepay,NOT MAPPED,902,847,53,2
2026-02,Foodora,Finland,MIT,Credit Card,applepay,Payment Instrument Issues,18,0,0,18
2026-02,Foodora,Finland,MIT,Credit Card,applepay,unknown,3,3,0,0
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,Drops,27,0,0,27
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,Fraud Risk,6,0,0,6
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,Generic Rejection,2,0,0,2
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,Insufficient Funds,198,0,0,198
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,NOT MAPPED,3247,3067,169,9
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,Payment Instrument Issues,59,0,0,59
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,Third Party System Error,1,0,0,1
2026-02,Foodora,Finland,MIT,Credit Card,credit_card,unknown,20,17,1,2
2026-02,Foodora,Hungary,CIT,Alternative Payment Method,invoice,NOT MAPPED,18,18,0,0
2026-02,Foodora,Hungary,CIT,Alternative Payment Method,no_payment,unknown,9,0,0,0
2026-02,Foodora,Hungary,CIT,Alternative Payment Method,require_payment,NOT MAPPED,1,0,0,0
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,Fraud Risk,1,0,0,1
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,Generic Rejection,4,0,0,4
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,Insufficient Funds,55,0,0,55
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,NOT MAPPED,5307,5103,204,0
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,Payment Instrument Issues,6,0,0,6
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,Third Party System Error,2,0,0,2
2026-02,Foodora,Hungary,CIT,Credit Card,applepay,unknown,7,2,0,1
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,Drops,3556,0,0,3556
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,Generic Rejection,2,0,0,2
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,Insufficient Funds,18,0,0,18
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,NOT MAPPED,7670,7297,370,3
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,Payment Instrument Issues,110,0,0,110
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,Technical Issues,3,0,0,3
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,Third Party System Error,14,0,0,14
2026-02,Foodora,Hungary,CIT,Credit Card,credit_card,unknown,9,0,0,9
2026-02,Foodora,Hungary,MIT,Alternative Payment Method,invoice,NOT MAPPED,1297,1297,0,0
2026-02,Foodora,Hungary,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,3,3,0,0
2026-02,Foodora,Hungary,MIT,Alternative Payment Method,no_payment_method,Technical Issues,42,0,0,42
2026-02,Foodora,Hungary,MIT,Alternative Payment Method,no_payment_method,unknown,17,0,0,17
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Drops,5,0,0,5
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Fraud Risk,5,0,0,5
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Generic Rejection,304,0,0,304
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Generic Rejection ,2,0,0,2
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Insufficient Funds,2123,0,0,2123
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,NOT MAPPED,13924,13316,608,0
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Payment Instrument Issues,897,0,0,897
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,Third Party System Error,116,0,0,116
2026-02,Foodora,Hungary,MIT,Credit Card,applepay,unknown,100,92,1,7
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Drops,217,0,0,217
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Fraud Risk,20,0,0,20
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Generic Rejection,27,0,0,27
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Generic Rejection ,1,0,0,1
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Insufficient Funds,2353,0,0,2353
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,NOT MAPPED,28830,27801,1024,4
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Payment Instrument Issues,2097,0,0,2097
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Technical Issues,2,0,0,2
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,Third Party System Error,311,0,0,311
2026-02,Foodora,Hungary,MIT,Credit Card,credit_card,unknown,264,248,8,8
2026-02,Foodora,Norway,CIT,Alternative Payment Method,invoice,NOT MAPPED,2,2,0,0
2026-02,Foodora,Norway,CIT,Alternative Payment Method,klarna,Drops,102,0,0,102
2026-02,Foodora,Norway,CIT,Alternative Payment Method,klarna,NOT MAPPED,1597,1592,5,0
2026-02,Foodora,Norway,CIT,Alternative Payment Method,klarna,Payment Instrument Issues,59,0,0,59
2026-02,Foodora,Norway,CIT,Alternative Payment Method,klarna,unknown,1,0,0,1
2026-02,Foodora,Norway,CIT,Alternative Payment Method,require_payment,NOT MAPPED,1,0,0,0
2026-02,Foodora,Norway,CIT,Alternative Payment Method,vippsdirect,Drops,25,0,0,25
2026-02,Foodora,Norway,CIT,Alternative Payment Method,vippsdirect,Generic Rejection,745,0,0,745
2026-02,Foodora,Norway,CIT,Alternative Payment Method,vippsdirect,NOT MAPPED,5627,5573,53,1
2026-02,Foodora,Norway,CIT,Alternative Payment Method,vippsdirect,Payment Instrument Issues,155,0,0,155
2026-02,Foodora,Norway,CIT,Alternative Payment Method,vippsdirect,unknown,3,0,0,2
2026-02,Foodora,Norway,CIT,Alternative Payment Method,voucher,NOT MAPPED,1,1,0,0
2026-02,Foodora,Norway,CIT,Credit Card,applepay,Insufficient Funds,27,0,0,27
2026-02,Foodora,Norway,CIT,Credit Card,applepay,NOT MAPPED,3242,3205,37,0
2026-02,Foodora,Norway,CIT,Credit Card,applepay,Payment Instrument Issues,2,0,0,2
2026-02,Foodora,Norway,CIT,Credit Card,applepay,Third Party System Error,30,0,0,30
2026-02,Foodora,Norway,CIT,Credit Card,applepay,unknown,4,1,0,1
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Drops,955,0,0,955
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Fraud Risk,1,0,0,1
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Generic Rejection,6,0,0,6
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Insufficient Funds,14,0,0,14
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,NOT MAPPED,2943,2891,51,1
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Payment Instrument Issues,245,0,0,245
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Technical Issues,1,0,0,1
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,Third Party System Error,20,0,0,20
2026-02,Foodora,Norway,CIT,Credit Card,credit_card,unknown,3,0,0,1
2026-02,Foodora,Norway,MIT,Alternative Payment Method,invoice,NOT MAPPED,73,73,0,0
2026-02,Foodora,Norway,MIT,Alternative Payment Method,klarna,Drops,4,0,0,4
2026-02,Foodora,Norway,MIT,Alternative Payment Method,klarna,NOT MAPPED,3690,3586,103,1
2026-02,Foodora,Norway,MIT,Alternative Payment Method,klarna,Payment Instrument Issues,320,0,0,320
2026-02,Foodora,Norway,MIT,Alternative Payment Method,klarna,unknown,19,17,2,0
2026-02,Foodora,Norway,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,3,3,0,0
2026-02,Foodora,Norway,MIT,Alternative Payment Method,no_payment_method,Technical Issues,7,0,0,7
2026-02,Foodora,Norway,MIT,Alternative Payment Method,no_payment_method,unknown,16,0,0,16
2026-02,Foodora,Norway,MIT,Alternative Payment Method,vippsdirect,Drops,2,0,0,2
2026-02,Foodora,Norway,MIT,Alternative Payment Method,vippsdirect,Generic Rejection,1216,0,0,1216
2026-02,Foodora,Norway,MIT,Alternative Payment Method,vippsdirect,Generic Rejection ,1,0,0,1
2026-02,Foodora,Norway,MIT,Alternative Payment Method,vippsdirect,NOT MAPPED,7081,6546,534,1
2026-02,Foodora,Norway,MIT,Alternative Payment Method,vippsdirect,Payment Instrument Issues,273,0,0,273
2026-02,Foodora,Norway,MIT,Alternative Payment Method,vippsdirect,unknown,251,201,47,3
2026-02,Foodora,Norway,MIT,Credit Card,applepay,Fraud Risk,2,0,0,2
2026-02,Foodora,Norway,MIT,Credit Card,applepay,Generic Rejection,175,0,0,175
2026-02,Foodora,Norway,MIT,Credit Card,applepay,Insufficient Funds,820,0,0,820
2026-02,Foodora,Norway,MIT,Credit Card,applepay,NOT MAPPED,4691,4267,424,0
2026-02,Foodora,Norway,MIT,Credit Card,applepay,Payment Instrument Issues,101,0,0,101
2026-02,Foodora,Norway,MIT,Credit Card,applepay,Third Party System Error,27,0,0,27
2026-02,Foodora,Norway,MIT,Credit Card,applepay,unknown,38,29,6,3
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Drops,86,0,0,86
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Fraud Risk,2,0,0,2
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Generic Rejection,6,0,0,6
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Generic Rejection ,1,0,0,1
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Insufficient Funds,787,0,0,787
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,NOT MAPPED,8206,7581,625,0
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Payment Instrument Issues,227,0,0,227
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,Third Party System Error,56,0,0,56
2026-02,Foodora,Norway,MIT,Credit Card,credit_card,unknown,56,51,4,1
2026-02,Foodora,Sweden,CIT,Alternative Payment Method,klarna,Drops,516,0,0,516
2026-02,Foodora,Sweden,CIT,Alternative Payment Method,klarna,NOT MAPPED,7175,7136,39,0
2026-02,Foodora,Sweden,CIT,Alternative Payment Method,klarna,Payment Instrument Issues,219,0,0,219
2026-02,Foodora,Sweden,CIT,Alternative Payment Method,klarna,Technical Issues,1,0,0,1
2026-02,Foodora,Sweden,CIT,Alternative Payment Method,klarna,unknown,11,5,0,0
2026-02,Foodora,Sweden,CIT,Alternative Payment Method,require_payment,NOT MAPPED,1,0,0,0
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,Fraud Risk,2,0,0,2
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,Insufficient Funds,83,0,0,83
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,NOT MAPPED,7332,7239,93,0
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,Payment Instrument Issues,16,0,0,16
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,Technical Issues,1,0,0,1
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,Third Party System Error,4,0,0,4
2026-02,Foodora,Sweden,CIT,Credit Card,applepay,unknown,12,5,0,3
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Drops,870,0,0,870
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Fraud Risk,1,0,0,1
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Generic Rejection,4,0,0,4
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Insufficient Funds,26,0,0,26
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,NOT MAPPED,3810,3718,90,2
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Payment Instrument Issues,54,0,0,54
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Technical Issues,1,0,0,1
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,Third Party System Error,5,0,0,5
